Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,FoodCourt_missing,ShoppingMall_missing,Spa_missing,VRDeck_missing,ShoppingMall_squared,ShoppingMall_cubed,Spa_cubed,RoomService_cubed,VRDeck_cubed,RoomService*FoodCourt,Age*Age,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_missing_value,CryoSleep_True,CryoSleep_missing_value,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_missing_value,VIP_True,VIP_missing_value
53.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,True,False,False,True,False,False,True,False,False,False
17.0,21.0,0.0,690.0,260.0,5.0,False,0.0,0.0,0.0,0.0,476100.0,328509000.0,17576000.0,9261.0,125.0,0.0,289.0,False,False,False,False,False,False,True,False,False,False
6.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,False,False,False,True,False,False,True,False,False,False
22.0,0.0,442.0,0.0,0.0,368.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49836032.0,0.0,484.0,False,False,False,False,False,False,True,False,False,False
41.0,338.0,0.0,377.0,2.0,86.0,True,0.0,0.0,0.0,0.0,142129.0,53582633.0,8.0,38614472.0,636056.0,0.0,1681.0,False,False,False,False,False,False,True,False,False,False
19.0,189.0,510.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6751269.0,0.0,96390.0,361.0,False,False,False,False,False,False,False,True,False,False
39.0,705.0,3.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350402625.0,0.0,2115.0,1521.0,False,False,True,False,False,False,True,False,False,False
23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,False,False,False,True,False,False,True,False,False,False
31.0,1088.0,0.0,280.0,0.0,0.0,False,0.0,0.0,0.0,0.0,78400.0,21952000.0,0.0,1287913472.0,0.0,0.0,961.0,False,True,False,False,False,False,True,False,False,False
38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,False,False,False,True,False,False,False,False,False,False
1.0,0.0,0.0,173.72916912197996,0.0,0.0,True,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,0.0,0.0,0.0,0.0,1.0,False,False,False,True,False,True,False,False,False,False
13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,False,True,False,True,False,False,True,False,False,False
21.0,1072.0,79.0,46.0,16.0,0.0,False,0.0,0.0,0.0,0.0,2116.0,97336.0,4096.0,1231925248.0,0.0,84688.0,441.0,False,True,False,False,False,False,True,False,False,False
44.0,485.0,2.0,210.0,0.0,351.0,False,0.0,0.0,0.0,0.0,44100.0,9261000.0,0.0,114084125.0,43243551.0,970.0,1936.0,False,True,False,False,False,False,False,True,False,False
36.0,42.0,0.0,212.0,151.0,1853.0,False,0.0,0.0,0.0,0.0,44944.0,9528128.0,3442951.0,74088.0,6362477477.0,0.0,1296.0,False,True,False,False,False,False,True,False,False,False
19.0,2058.0,0.0,224.0,298.0,19.0,False,0.0,0.0,0.0,0.0,50176.0,11239424.0,26463592.0,8716379112.0,6859.0,0.0,361.0,False,True,False,False,False,False,True,False,False,False
7.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,False,False,False,False,False,False,True,False,False,False
39.0,386.0,190.0,0.0,489.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,116930169.0,57512456.0,0.0,73340.0,1521.0,False,False,False,False,False,False,True,False,False,False
28.0,0.0,508.0,334.0,0.0,46.0,True,0.0,0.0,0.0,0.0,111556.0,37259704.0,0.0,0.0,97336.0,0.0,784.0,False,False,False,False,False,False,True,False,False,False
28.0,0.0,0.0,529.0,560.0,60.0,False,0.0,0.0,0.0,0.0,279841.0,148035889.0,175616000.0,0.0,216000.0,0.0,784.0,False,False,False,False,False,False,True,False,False,False
14.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,False,False,False,True,False,False,False,False,False,False
18.0,0.0,0.0,599.0,59.0,152.0,False,0.0,0.0,0.0,0.0,358801.0,214921799.0,205379.0,0.0,3511808.0,0.0,324.0,False,False,False,False,True,False,True,False,False,False
23.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,False,False,False,True,False,True,False,False,False,False
33.0,0.0,0.0,173.72916912197996,0.0,0.0,True,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,0.0,0.0,0.0,0.0,1089.0,False,False,False,True,False,False,False,False,False,False
18.0,1656.0,0.0,0.0,311.1387779083431,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,30120517.18582555,4541308416.0,0.0,0.0,324.0,False,False,False,False,False,False,True,False,False,False
47.0,1.0,734.0,28.0,78.0,3471.0,False,0.0,0.0,0.0,0.0,784.0,21952.0,474552.0,1.0,41818056111.0,734.0,2209.0,True,False,False,False,False,False,True,False,False,False
42.0,0.0,51.0,0.0,4170.0,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,72511713000.0,0.0,2197.0,0.0,1764.0,True,False,False,False,False,False,True,False,False,False
17.0,36.0,0.0,1013.0,0.0,0.0,False,0.0,0.0,0.0,0.0,1026169.0,1039509197.0,0.0,46656.0,0.0,0.0,289.0,False,True,False,False,False,False,True,False,False,False
21.0,737.0,4.0,27.0,8.0,0.0,False,0.0,0.0,0.0,0.0,729.0,19683.0,512.0,400315553.0,0.0,2948.0,441.0,False,False,False,False,False,False,True,False,False,False
17.0,8.0,222.0,3.0,401.0,0.0,True,0.0,0.0,0.0,0.0,9.0,27.0,64481201.0,512.0,0.0,1776.0,289.0,False,False,False,False,False,True,False,False,False,False
26.0,4.0,770.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,3080.0,676.0,False,False,False,False,False,True,False,False,False,False
23.0,0.0,567.0,896.0,0.0,122.0,False,0.0,0.0,0.0,0.0,802816.0,719323136.0,0.0,0.0,1815848.0,0.0,529.0,False,False,False,False,False,False,True,False,False,False
15.0,0.0,0.0,173.72916912197996,0.0,832.0,False,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,0.0,0.0,575930368.0,0.0,225.0,False,False,False,False,False,False,False,False,False,False
18.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,False,False,False,True,False,True,False,False,False,False
65.0,259.0,0.0,0.0,0.0,1916.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17373979.0,7033743296.0,0.0,4225.0,False,False,False,False,False,False,True,False,False,False
33.0,13.0,458.07720329024676,2011.0,17.0,32.0,True,1.0,0.0,0.0,0.0,4044121.0,8132727331.0,4913.0,2197.0,32768.0,5955.0036427732075,1089.0,True,False,False,False,False,False,False,False,False,False
27.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,False,False,False,True,False,False,True,False,False,False
41.0,0.0,184.0,0.0,1520.0,3358.0,False,0.0,0.0,0.0,0.0,0.0,0.0,3511808000.0,0.0,37865358712.0,0.0,1681.0,True,False,False,False,False,False,True,False,False,False
42.0,1381.0,0.0,1243.0,0.0,0.0,False,0.0,0.0,0.0,0.0,1545049.0,1920495907.0,0.0,2633789341.0,0.0,0.0,1764.0,False,True,False,False,False,False,True,False,False,False
28.82793046746535,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.049575037017,False,True,False,True,False,False,True,False,False,False
37.0,328.0,6153.0,173.72916912197996,26.0,820.0,False,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,17576.0,35287552.0,551368000.0,2018184.0,1369.0,False,True,False,False,False,False,True,False,False,False
17.0,891.0,0.0,243.0,0.0,5.0,False,0.0,0.0,0.0,0.0,59049.0,14348907.0,0.0,707347971.0,125.0,0.0,289.0,False,True,False,False,False,False,False,False,False,False
24.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,True,False,False,True,False,False,True,False,False,False
39.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,True,False,False,True,False,False,True,False,False,False
59.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.0,True,False,False,True,False,False,False,False,False,False
32.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,True,False,False,True,False,False,True,False,False,False
29.0,2988.0,2147.0,0.0,0.0,1779.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26677294272.0,5630252139.0,6415236.0,841.0,True,False,False,False,False,False,False,False,False,False
8.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,True,False,False,False,False,False,True,False,False,False
28.0,0.0,4380.0,0.0,692.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,331373888.0,0.0,0.0,0.0,784.0,True,False,False,False,False,False,False,False,False,False
35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,True,False,False,True,False,False,True,False,False,False
24.0,711.0,0.0,0.0,59.0,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,205379.0,359425431.0,185193.0,0.0,576.0,False,False,False,False,False,False,True,False,False,False
1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True,False,False,True,False,False,False
4.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,False,False,False,True,False,False,True,False,False,False
28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,True,False,False,True,False,False,False,False,False,False
46.0,0.0,0.0,173.72916912197996,0.0,0.0,True,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,0.0,0.0,0.0,0.0,2116.0,False,True,False,True,False,False,False,True,False,False
67.0,443.0,0.0,1721.0,250.0,2.0,False,0.0,0.0,0.0,0.0,2961841.0,5097328361.0,15625000.0,86938307.0,8.0,0.0,4489.0,False,True,False,False,False,False,True,False,False,False
44.0,0.0,200.0,128.0,460.0,0.0,False,0.0,0.0,0.0,0.0,16384.0,2097152.0,97336000.0,0.0,0.0,0.0,1936.0,False,False,False,False,False,False,True,False,False,False
14.0,360.0,0.0,2116.0,1.0,8.0,False,0.0,0.0,0.0,0.0,4477456.0,9474296896.0,1.0,46656000.0,512.0,0.0,196.0,False,False,False,False,False,False,True,False,False,False
23.0,0.0,0.0,4.0,0.0,965.0,True,0.0,0.0,0.0,0.0,16.0,64.0,0.0,0.0,898632125.0,0.0,529.0,False,False,False,False,False,False,True,False,False,False
51.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,False,False,False,True,False,False,True,False,False,False
20.0,0.0,258.0,331.0,133.0,304.8547912992357,False,0.0,0.0,0.0,1.0,109561.0,36264691.0,2352637.0,0.0,28332120.172066003,0.0,400.0,False,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,False,False
23.0,0.0,20.0,26.0,0.0,659.0,False,0.0,0.0,0.0,0.0,676.0,17576.0,0.0,0.0,286191179.0,0.0,529.0,False,False,False,False,False,False,False,True,False,False
24.0,181.0,224.0,0.0,195.0,191.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7414875.0,5929741.0,6967871.0,40544.0,576.0,False,False,False,False,False,False,True,False,False,False
41.0,112.0,186.0,228.0,760.0,0.0,False,0.0,0.0,0.0,0.0,51984.0,11852352.0,438976000.0,1404928.0,0.0,20832.0,1681.0,False,True,False,False,False,False,True,False,False,False
30.0,806.0,100.0,9.0,311.1387779083431,47.0,False,0.0,0.0,1.0,0.0,81.0,729.0,30120517.18582555,523606616.0,103823.0,80600.0,900.0,False,True,False,False,False,False,True,False,False,False
27.0,0.0,1826.0,39.0,11.0,649.0,False,0.0,0.0,0.0,0.0,1521.0,59319.0,1331.0,0.0,273359449.0,0.0,729.0,False,False,False,False,False,False,True,False,False,False
13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,False,False,False,True,False,True,False,False,False,False
16.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,False,False,False,True,False,False,True,False,False,False
30.0,50.0,1248.0,0.0,1.0,912.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125000.0,758550528.0,62400.0,900.0,True,False,False,False,False,False,True,False,False,False
8.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,False,False,False,False,False,True,False,False,False,False
59.0,0.0,0.0,0.0,0.0,755.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430368875.0,0.0,3481.0,False,False,False,False,False,False,True,False,False,False
43.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,True,False,False,True,False,False,False,False,False,False
30.0,0.0,138.0,0.0,5467.0,112.0,False,0.0,0.0,0.0,0.0,0.0,0.0,163398182563.0,0.0,1404928.0,0.0,900.0,True,False,False,False,False,False,False,False,False,False
46.0,202.0,484.0,0.0,3208.0,2485.0,False,0.0,0.0,0.0,0.0,0.0,0.0,33014374912.0,8242408.0,15345434125.0,97768.0,2116.0,True,False,False,False,False,False,False,False,False,False
39.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,True,False,False,True,False,False,True,False,False,False
21.0,5.0,251.0,10.0,26.0,3384.0,False,0.0,0.0,0.0,0.0,100.0,1000.0,17576.0,125.0,38751727104.0,1255.0,441.0,True,False,False,False,False,False,True,False,False,False
70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,True,False,False,True,False,False,True,False,False,False
34.0,0.0,1646.0,0.0,51.0,1462.0,False,0.0,0.0,0.0,0.0,0.0,0.0,132651.0,0.0,3124943128.0,0.0,1156.0,True,False,False,False,False,False,False,False,False,False
33.0,0.0,774.0,0.0,6255.0,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,244727031375.0,0.0,216.0,0.0,1089.0,True,False,False,False,False,False,True,False,False,False
44.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,True,False,False,True,False,False,False,False,False,False
16.0,0.0,2838.0,32.0,5.0,3404.0,False,0.0,0.0,0.0,0.0,1024.0,32768.0,125.0,0.0,39442883264.0,0.0,256.0,False,False,False,False,True,False,False,False,False,True
63.0,3.0,801.0,0.0,0.0,5.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,125.0,2403.0,3969.0,False,False,False,False,False,False,True,False,False,False
37.0,0.0,13561.0,15.0,4060.0,72.0,False,0.0,0.0,0.0,0.0,225.0,3375.0,66923416000.0,0.0,373248.0,0.0,1369.0,True,False,False,False,False,False,True,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,True,False,False,True,False,False,False,False,False,False
29.0,0.0,2509.0,0.0,16.0,698.0,True,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,340068392.0,0.0,841.0,True,False,False,False,False,False,True,False,False,False
22.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,True,False,False,True,False,False,False,False,False,False
26.0,0.0,533.0,2119.0,10.0,504.0,True,0.0,0.0,0.0,0.0,4490161.0,9514651159.0,1000.0,0.0,128024064.0,0.0,676.0,True,False,False,False,False,False,True,False,False,False
76.0,0.0,2732.0,422.0,16594.0,330.0,False,0.0,0.0,0.0,0.0,178084.0,75151448.0,4569337712584.0,0.0,35937000.0,0.0,5776.0,True,False,False,False,False,False,False,False,False,False
61.0,0.0,368.0,3.0,4422.0,0.0,False,0.0,0.0,0.0,0.0,9.0,27.0,86468159448.0,0.0,0.0,0.0,3721.0,False,False,False,False,False,False,True,False,False,False
46.0,0.0,0.0,2020.0,323.0,0.0,False,0.0,0.0,0.0,0.0,4080400.0,8242408000.0,33698267.0,0.0,0.0,0.0,2116.0,False,False,True,False,False,False,True,False,False,False
19.0,224.687617481203,905.0,387.0,0.0,0.0,True,0.0,0.0,0.0,0.0,149769.0,57960603.0,0.0,11343247.742890218,0.0,203342.29382048873,361.0,False,False,False,False,False,False,False,True,False,False
13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,False,False,False,True,False,True,False,False,False,False
28.82793046746535,0.0,458.07720329024676,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.049575037017,False,False,False,True,False,False,True,False,False,False
30.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,False,False,False,True,False,False,True,False,False,False
23.0,200.0,414.0,73.0,1.0,1.0,False,0.0,0.0,0.0,0.0,5329.0,389017.0,1.0,8000000.0,1.0,82800.0,529.0,False,False,False,False,False,True,False,False,False,False
63.0,356.0,287.0,0.0,0.0,248.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45118016.0,15252992.0,102172.0,3969.0,False,False,False,False,False,True,False,False,False,False
21.0,894.0,1.0,0.0,61.0,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,226981.0,714516984.0,17576.0,894.0,441.0,False,False,True,False,False,False,True,False,False,False
32.0,0.0,0.0,0.0,311.1387779083431,0.0,True,0.0,0.0,1.0,0.0,0.0,0.0,30120517.18582555,0.0,0.0,0.0,1024.0,False,True,False,True,False,False,True,False,False,False
33.0,0.0,0.0,0.0,417.0,2372.0,False,0.0,0.0,0.0,0.0,0.0,0.0,72511713.0,0.0,13345782848.0,0.0,1089.0,False,False,False,False,False,False,True,False,False,False
39.0,224.687617481203,19.0,733.0,0.0,701.0,False,0.0,0.0,0.0,0.0,537289.0,393832837.0,0.0,11343247.742890218,344472101.0,4269.064732142857,1521.0,False,False,False,False,False,True,False,False,False,False
49.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,False,True,False,True,False,False,True,False,False,False
27.0,555.0,0.0,744.0,0.0,0.0,False,0.0,0.0,0.0,0.0,553536.0,411830784.0,0.0,170953875.0,0.0,0.0,729.0,False,True,False,False,False,False,True,False,False,False
16.0,92.0,1.0,884.0,0.0,0.0,False,0.0,0.0,0.0,0.0,781456.0,690807104.0,0.0,778688.0,0.0,92.0,256.0,False,False,False,False,True,False,True,False,False,False
38.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,False,True,False,True,False,False,True,False,False,False
42.0,0.0,0.0,0.0,0.0,304.8547912992357,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28332120.172066003,0.0,1764.0,False,True,False,True,False,False,True,False,False,False
19.0,73.0,0.0,0.0,813.0,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,537367797.0,389017.0,8.0,0.0,361.0,False,False,False,False,False,False,True,False,False,False
26.0,0.0,304.0,0.0,3998.0,304.8547912992357,False,0.0,0.0,0.0,1.0,0.0,0.0,63904047992.0,0.0,28332120.172066003,0.0,676.0,True,False,False,False,False,False,False,False,False,False
32.0,0.0,0.0,0.0,817.0,8.0,True,0.0,0.0,0.0,0.0,0.0,0.0,545338513.0,0.0,512.0,0.0,1024.0,False,False,False,False,False,False,False,False,False,False
56.0,0.0,51.0,0.0,2.0,706.0,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,351895816.0,0.0,3136.0,False,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False
38.0,35.0,0.0,0.0,0.0,713.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42875.0,362467097.0,0.0,1444.0,False,False,False,False,False,False,True,False,False,False
30.0,0.0,495.0,173.72916912197996,0.0,153.0,False,0.0,1.0,0.0,0.0,30181.824203813518,5243463.241514186,0.0,0.0,3581577.0,0.0,900.0,False,False,False,False,False,False,True,False,False,False
21.0,5.0,0.0,0.0,2.0,1061.0,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,125.0,1194389981.0,0.0,441.0,False,False,False,False,False,False,True,False,False,False
11.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,False,False,False,False,False,False,True,False,False,False
3.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,False,False,False,False,False,True,False,False,False
17.0,0.0,55.0,913.0,0.0,55.0,True,0.0,0.0,0.0,0.0,833569.0,761048497.0,0.0,0.0,166375.0,0.0,289.0,False,False,False,False,False,False,False,False,False,False
35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,False,False,False,False,True,False,False,False,False,False
17.0,319.0,184.0,0.0,0.0,376.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32461759.0,53157376.0,58696.0,289.0,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,False,False
46.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,False,False,False,True,False,False,True,False,False,False
63.0,0.0,216.0,0.0,594.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,209584584.0,0.0,0.0,0.0,3969.0,False,False,False,False,False,False,True,False,False,False
35.0,1890.0,0.0,497.0,1.0,0.0,False,0.0,0.0,0.0,0.0,247009.0,122763473.0,1.0,6751269000.0,0.0,0.0,1225.0,False,True,False,False,False,False,True,False,False,False
61.0,1114.0,0.0,68.0,0.0,0.0,False,0.0,0.0,0.0,0.0,4624.0,314432.0,0.0,1382469544.0,0.0,0.0,3721.0,False,True,False,False,False,False,True,False,False,False
19.0,0.0,24.0,615.0,9.0,0.0,True,0.0,0.0,0.0,0.0,378225.0,232608375.0,729.0,0.0,0.0,0.0,361.0,False,False,False,False,False,False,False,True,False,False
43.0,0.0,0.0,1217.0,2.0,0.0,True,0.0,0.0,0.0,0.0,1481089.0,1802485313.0,8.0,0.0,0.0,0.0,1849.0,False,False,False,False,False,False,True,False,False,False
14.0,1.0,1.0,683.0,419.0,0.0,False,0.0,0.0,0.0,0.0,466489.0,318611987.0,73560059.0,1.0,0.0,1.0,196.0,False,False,False,False,False,False,True,False,False,False
78.0,0.0,0.0,0.0,441.0,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,85766121.0,0.0,64.0,0.0,6084.0,False,False,False,False,False,False,True,False,False,False
21.0,398.0,490.0,0.0,311.1387779083431,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,30120517.18582555,63044792.0,0.0,195020.0,441.0,False,False,False,False,False,False,True,False,False,False
32.0,1240.0,0.0,58.0,0.0,0.0,False,0.0,0.0,0.0,0.0,3364.0,195112.0,0.0,1906624000.0,0.0,0.0,1024.0,False,True,False,False,False,False,True,False,False,True
31.0,1226.0,0.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1842771176.0,0.0,0.0,961.0,False,True,False,False,False,False,True,False,False,False
40.0,1006.0,458.07720329024676,0.0,284.0,329.0,True,1.0,0.0,0.0,0.0,0.0,0.0,22906304.0,1018108216.0,35611289.0,460825.66650998825,1600.0,True,False,False,False,False,False,True,False,False,False
13.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,True,False,False,True,False,False,True,False,False,False
36.0,0.0,2345.0,0.0,1966.0,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,7598896696.0,0.0,19683.0,0.0,1296.0,True,False,False,False,False,False,True,False,False,False
31.0,65.0,2121.0,0.0,6431.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,265971760991.0,274625.0,1.0,137865.0,961.0,True,False,False,False,False,False,False,False,False,False
18.0,765.0,0.0,13.0,0.0,0.0,False,0.0,0.0,0.0,0.0,169.0,2197.0,0.0,447697125.0,0.0,0.0,324.0,False,False,False,False,False,False,True,False,False,False
40.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,False,False,False,True,False,False,True,False,False,False
28.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,False,True,False,True,False,False,True,False,False,False
41.0,0.0,458.07720329024676,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,True,False,False,True,False,False,False,False,False,False
35.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,True,False,False,True,False,False,True,False,False,False
14.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,False,False,False,True,False,False,True,False,False,False
20.0,539.0,1269.0,38.0,0.0,0.0,True,0.0,0.0,0.0,0.0,1444.0,54872.0,0.0,156590819.0,0.0,683991.0,400.0,False,True,False,False,False,False,True,False,False,False
23.0,4.0,458.07720329024676,2.0,254.0,521.0,False,1.0,0.0,0.0,0.0,4.0,8.0,16387064.0,64.0,141420761.0,1832.308813160987,529.0,False,False,False,False,False,False,False,False,False,False
